16:59:17.304 57,55,76,76,30,67,78,50,72,74,50,50,44,52,50,-57,-14,-55,-27,17
16:59:17.425 -31,12,14,32,24,33,28,12,33,16,12,34,30,-50,-52,7,25,31,-1,6
16:59:17.514 8,-8,10,14,-20,-29,-50,-27,-38,-62,-44,-32,-29,-30,17,21,24,-6,-19,-25
16:59:17.603 -78,-50,-50,-70,-38,-63,-50,-61,-29,-52,-89,-24,-66,-60,-75,-48,-48,-49,-22,-25
16:59:17.721 -52,6,-14,-31,13,-2,12,14,6,-47,17,38,-15,17,-14,6,22,49,17,14
16:59:17.812 36,29,37,48,16,38,36,36,39,4,15,16,-7,4,16,27,36,36,-25,39
16:59:17.934 37,14,-13,2,13,11,3,25,-10,51,35,25,16,30,36,8,24,2,34,34
16:59:18.026 13,34,39,14,-18,-9,-13,13,-3,10,-30,-19,45,-14,10,13,0,-20,-19,-10
16:59:18.112 -18,-9,-11,2,-19,24,-14,-14,-45,15,5,26,-13,77,14,13,2,-44,-6,1
16:59:18.203 -45,-43,-14,-14,-19,-29,-9,14,3,3,13,13,2,34,3,10,13,26,24,-1
16:59:18.321 10,-30,37,13,10,13,43,38,8,-5,24,23,18,11,38,11,4,12,23,24
16:59:18.409 49,37,63,43,33,33,43,9,27,10,26,10,-12,26,11,29,-16,-1,25,7
16:59:18.502 21,21,10,6,36,6,1,-2,14,25,72,30,6,-17,20,14,11,-21,-18,13
16:59:18.624 -8,6,30,-34,30,-1,9,-8,22,9,4,-4,-8,-17,8,-21,-18,-45,-1,25
16:59:18.716 1,-13,-32,20,6,9,49,20,-23,-18,6,-33,22,-31,8,33,-2,31,20,-18
16:59:18.804 -3,-7,10,-18,4,-13,1,43,9,33,29,-5,19,10,-24,-3,-2,-24,8,-31
16:59:18.893 -16,-2,-18,-66,-13,-30,-22,9,22,9,-17,-1,-4,6,4,-13,-15,-2,28,10
16:59:19.014 -23,9,-17,22,-8,20,-17,20,-23,-33,-18,-23,-36,-39,-1,-6,-1,10,18,-18
16:59:19.104 -22,-1,-41,16,7,10,10,73,9,34,30,35,10,-3,-23,-23,20,14,-17,6
16:59:19.194 9,-23,-2,9,49,29,-1,9,0,-18,-30,-13,6,4,-29,40,9,14,14,-2
16:59:19.312 9,-2,-18,-2,-21,8,-21,9,-31,-24,29,7,10,-15,-2,8,20,8,6,10
16:59:19.399 4,24,38,39,29,33,61,46,28,20,26,28,55,4,9,9,-33,6,2,31
16:59:19.493 19,33,28,12,43,43,65,3,78,38,27,1,-16,-30,5,-35,-33,2,18,21
16:59:19.612 15,1,0,-14,6,5,17,7,26,-17,29,21,36,34,4,5,17,30,29,-6
16:59:19.703 -21,31,-7,6,17,22,28,16,25,20,0,1,-7,35,17,-12,6,25,1,-9
16:59:19.791 16,28,-20,-23,20,9,25,26,-8,3,-5,-3,-2,-8,-2,3,-30,-34,-12,-28
16:59:19.914 -60,-28,-71,-79,-27,-49,-8,-6,-21,27,-6,10,37,2,2,20,5,30,16,20
16:59:20.005 20,24,19,26,2,30,4,0,41,-1,25,33,19,-4,24,28,25,14,24,24
16:59:20.092 23,14,2,36,8,22,13,-2,3,12,24,-1,7,33,49,27,47,52,35,25
16:59:20.213 41,62,16,22,50,-3,33,6,19,22,0,-11,13,24,24,20,22,2,-11,-11
16:59:20.301 19,22,0,-32,-16,8,0,4,12,-30,-18,0,-11,-12,19,11,19,31,16,-10
16:59:20.391 6,-31,24,16,-23,-17,-32,-12,-23,-11,0,-27,-16,-11,0,0,-11,-11,-1,-42
16:59:20.514 -50,7,-12,-10,-12,20,0,12,17,-22,-42,1,-10,0,-30,1,-2,-3,12,14
16:59:20.602 -12,-2,-25,2,-29,-3,16,14,-26,-43,-23,22,0,-29,13,2,-2,-31,-9,-1
16:59:20.694 19,7,-7,-17,-63,1,-41,-58,-65,-46,-80,-77,-63,-71,-102,-53,-28,-25,4,2
16:59:20.814 -18,5,25,-13,4,5,-12,5,2,5,-37,2,26,-6,5,31,3,36,26,46
16:59:20.901 36,40,15,26,25,18,37,56,67,50,54,3,71,34,-3,1,-10,-22,-3,-1
16:59:20.992 -8,-28,-17,4,10,1,13,-9,-21,-28,1,-24,-29,-8,-14,-8,-13,-9,24,5
16:59:21.116 -8,2,24,24,2,26,34,26,28,2,4,-20,-8,-36,-9,7,-14,7,-1,26
16:59:21.204 24,39,44,61,34,41,38,23,33,33,53,26,33,11,40,15,11,0,-39,60
16:59:21.292 21,21,-3,0,11,12,17,-8,5,-31,-19,0,-16,-4,-5,-13,-40,-27,-23,-32
16:59:21.415 13,-22,-5,16,0,-11,-55,-12,-55,-30,-37,-57,-31,-73,-37,-60,-54,-54,-43,-59
16:59:21.503 -21,-36,-23,-29,-2,2,-10,-37,-2,-35,-7,-7,-28,0,-23,-1,-8,-39,-44,-55
16:59:21.594 -28,-38,-25,-8,37,-25,47,18,9,38,30,26,1,-13,3,0,-8,-12,-28,-7
16:59:21.715 4,4,0,-7,-4,1,27,15,-26,-28,-20,1,-7,-34,25,-18,-6,24,-23,-6
16:59:21.802 20,-8,5,20,41,25,28,-22,3,20,18,4,5,-23,20,-18,19,16,24,25
16:59:21.889 10,-7,4,5,25,15,-28,-38,23,20,24,3,6,-10,20,18,40,2,8,25
16:59:22.009 -24,2,15,14,9,3,-37,-21,32,3,-24,-8,4,5,15,3,19,18,-56,5
16:59:22.129 -10,-35,25,-19,0,-13,3,-8,3,19,9,23,5,-20,-24,-23,0,-24,41,2
16:59:22.194 -24,-24,-27,-10,-53,-39,-28,-38,-22,3,-38,-13,-15,-28,-27,-40,10,-26,-27,-38
16:59:22.314 1,-11,-13,5,2,-11,-17,0,0,21,-6,5,16,16,4,5,-11,-7,-37,5
16:59:22.404 -21,5,19,24,-5,2,-11,0,-27,-21,-57,-35,-37,-32,-48,-58,-34,-38,-36,-16
16:59:22.494 -4,-31,8,6,-17,-27,-23,-25,-16,-18,-16,6,-16,2,-6,-20,-14,-19,10,24
16:59:22.584 21,7,6,2,-25,-3,18,39,12,4,7,7,-15,-31,-25,-47,-75,-98,-58,-68
16:59:22.704 -103,-119,-70,-87,-97,-79,-96,-73,-78,-52,-36,-20,-47,-33,-31,-18,-30,-30,-3,13
16:59:22.792 2,24,28,34,45,17,10,13,34,7,1,18,34,41,54,32,32,8,-85,114
16:59:22.887 48,56,64,74,52,61,32,41,41,46,46,31,7,25,5,25,6,0,-24,-8
16:59:23.004 25,23,23,25,19,40,32,64,30,41,19,18,41,-25,28,29,39,59,38,27
16:59:23.094 6,30,28,27,11,14,2,-28,-35,-37,-23,-37,-32,-22,-20,-3,-3,-23,-24,-52
16:59:23.183 -58,-25,-20,-16,-5,-27,-20,-18,-19,-4,4,-39,-19,-3,-8,8,19,27,-8,24
16:59:23.304 33,28,22,4,7,-31,12,-22,23,-16,-8,-8,-3,8,5,29,-4,6,28,39
16:59:23.396 31,26,28,28,23,20,39,11,27,4,-5,11,25,21,28,32,27,18,1,28
16:59:23.482 30,29,24,28,-3,0,5,-6,5,18,27,20,46,45,6,4,24,-22,4,9
16:59:23.604 16,57,17,4,4,-1,20,41,20,-6,5,1,4,-38,-40,-22,-40,-26,-55,-11
16:59:23.693 -7,5,20,-7,3,16,-26,-36,-33,-18,-57,-30,-59,-33,-37,-20,-38,-36,-10,19
16:59:23.786 1,21,-26,35,36,6,-20,22,4,-16,-20,6,-6,-13,14,5,2,-4,-5,-10
16:59:23.899 5,27,-41,6,7,-42,-34,-5,-36,-4,-24,-29,6,8,11,19,21,14,-6,-4
16:59:23.989 -5,6,-4,3,25,18,7,25,3,25,-26,1,-7,-21,3,-42,-37,-54,-22,-31
16:59:24.081 -33,2,4,6,-10,7,-17,2,-23,-36,-4,-25,-60,-25,-17,4,20,23,-35,59
16:59:24.199 26,4,6,18,8,-35,7,22,7,28,-1,-4,7,-6,7,-5,20,7,22,11
16:59:24.294 5,-25,-24,-20,26,19,-15,23,2,6,-20,7,12,-23,-37,-1,-16,-36,-25,-33
16:59:24.386 -2,-32,-17,-25,-35,-19,-19,8,5,5,21,20,-30,-14,8,-23,-27,-23,-34,-19
16:59:24.506 -35,-16,-32,-18,-4,-39,-30,-3,5,-30,-17,-7,-17,8,-8,4,-23,-13,1,9
16:59:24.589 -15,-23,4,-15,-8,-16,-2,-23,8,-3,10,-16,7,7,10,-3,-2,9,-13,6
16:59:24.684 -23,21,-10,9,-33,-30,7,31,-1,-1,26,4,9,-23,30,0,-1,-7,-35,-26
16:59:24.806 -33,-55,-62,-58,-57,-45,-54,-66,-72,-79,-90,-95,-68,-99,-63,-93,-53,-50,-63,-51
16:59:24.893 -43,-40,-49,-40,-11,-17,-28,-6,5,18,17,35,23,56,34,52,35,43,78,51
16:59:24.984 39,25,35,38,26,34,26,26,45,29,50,23,31,1,14,17,23,-1,24,7
16:59:25.104 -19,41,15,33,43,10,11,-21,-8,8,-15,-15,-31,-33,10,2,9,7,-31,-21
16:59:25.192 -31,-44,-47,-31,-47,-31,-43,9,-8,-30,-14,-10,-27,-29,-19,-3,10,2,-19,-19
16:59:25.286 -29,11,2,-25,-17,15,3,2,3,-12,-9,1,-29,-28,-2,-16,-1,-5,-17,14
16:59:25.401 33,33,46,34,39,26,32,3,8,10,-20,8,12,12,14,-3,17,26,28,-14
16:59:25.490 17,12,14,33,-15,32,36,27,33,-4,1,9,33,33,16,35,32,32,6,-11
16:59:25.582 11,-54,26,11,43,-11,0,6,16,11,-5,0,8,10,0,0,16,13,-20,11
16:59:25.705 24,-5,22,-22,0,-5,-11,-21,32,31,6,-17,11,-33,-29,-33,8,0,10,11
16:59:25.791 24,16,11,24,26,9,75,9,4,36,34,-12,31,29,29,22,29,-3,-4,-17
16:59:25.879 -13,-17,9,-10,-15,-33,21,8,8,-2,-15,5,-3,9,8,9,-7,7,-23,9
16:59:26.002 5,-2,25,15,-34,9,6,8,-2,-2,28,6,25,9,8,9,-30,-22,-18,-2
16:59:26.091 20,30,30,17,5,11,-18,9,9,-7,-7,-2,-23,-23,-2,-16,-18,-29,-2,-15
16:59:26.181 -34,24,22,9,9,24,6,8,-4,-2,-18,-34,-33,-30,11,1,-34,14,-2,-18
16:59:26.304 -50,-49,-28,-37,-38,-57,-22,-32,-54,-70,-54,-53,-52,-63,-56,-57,-53,-46,-17,-25
16:59:26.391 -18,-35,-14,-30,2,-29,-51,-29,-16,-18,3,-25,-18,15,14,-10,15,15,25,11
16:59:26.481 25,25,6,53,49,9,10,28,13,18,-9,73,13,23,12,33,12,27,27,17
16:59:26.571 33,45,4,12,13,35,45,27,24,43,33,24,27,31,30,11,21,9,10,25
16:59:26.694 31,11,36,6,6,-12,11,43,11,-1,-18,24,-1,25,-23,-26,-23,-23,-23,22
16:59:26.783 -46,-32,-38,7,0,-34,-66,-46,-29,-61,-51,-53,-56,-21,-36,-65,-44,-18,-42,-18
16:59:26.875 1,-1,8,4,29,37,45,23,18,49,-4,35,0,48,22,32,24,27,0,32
16:59:26.991 23,35,50,47,51,57,23,43,31,30,25,24,8,21,9,24,25,38,8,7
16:59:27.082 40,24,30,13,35,82,61,66,54,28,4,28,6,-19,15,7,-36,18,-4,-20
16:59:27.171 8,-20,-57,-4,-52,4,-20,6,6,7,4,-36,-36,7,12,9,3,-4,8,2
16:59:27.292 -1,39,29,23,4,-4,26,7,7,2,14,20,31,43,27,27,30,38,71,32
16:59:27.381 42,42,26,42,26,75,28,9,0,4,0,4,-1,4,25,20,-6,43,36,12
16:59:27.471 25,41,27,27,-8,-29,-8,3,-13,-21,-13,-7,-8,-13,2,-19,-22,-50,-34,-9
16:59:27.592 0,17,1,-20,25,-54,-7,20,10,25,4,25,28,16,57,38,32,25,24,8
16:59:27.686 3,6,8,2,-1,22,14,24,26,14,18,23,42,31,22,23,-10,2,23,23
16:59:27.770 39,31,22,39,21,1,3,-15,-41,-31,-29,-9,-30,-1,-42,-10,-21,-25,-1,-17
16:59:27.891 -11,-30,-40,-28,-9,-13,9,-14,-20,-24,0,5,-20,3,3,3,4,2,-5,-20
16:59:27.980 -8,8,8,-8,-8,-25,-10,-39,-40,-9,4,9,7,22,-39,-8,-8,-37,8,-1
16:59:28.074 3,-71,-39,-50,-26,-39,-23,2,10,35,19,5,4,-7,23,-20,-52,0,-7,4
16:59:28.195 4,4,-20,-11,-12,-27,2,5,2,18,2,-7,-38,-21,-17,-7,-27,-22,6,-17
16:59:28.281 -38,-22,-6,-59,-5,3,6,-24,-20,27,-13,28,21,25,46,26,29,17,39,26
16:59:28.374 18,24,15,37,17,3,4,-28,15,-7,1,-8,-15,-5,-23,4,-22,17,5,15
16:59:28.491 25,46,4,44,30,26,16,25,11,-23,-29,-28,-8,-27,-8,-20,25,15,15,1
16:59:28.581 -1,-39,4,-22,-31,-38,-63,-66,-28,-51,-19,-11,-21,34,26,-21,21,26,7,4
16:59:28.673 24,-3,0,-6,-6,-11,-38,3,-19,6,27,26,26,17,31,-7,43,-8,24,15
16:59:28.793 -1,15,-7,35,25,20,-13,4,15,42,36,44,-8,3,19,28,-2,16,27,35
16:59:28.881 56,43,2,-5,-28,-29,-32,-61,-34,-45,-40,-26,-28,-20,-38,-11,-28,-9,-4,4
16:59:28.972 1,-12,-23,-27,-22,-20,-35,-22,-21,-33,-8,-28,6,5,26,34,43,45,12,-28
16:59:29.091 -7,-6,42,4,-35,-20,-38,-35,-3,5,5,20,-6,-6,2,-6,-17,1,-37,-26
16:59:29.187 -35,-38,-35,-32,-42,-52,-21,-42,-42,-69,-51,-31,-24,-57,-51,-105,42,24,-11,48
16:59:29.273 48,58,23,22,77,19,20,7,6,10,11,11,25,25,6,22,34,43,53,68
16:59:29.389 42,45,65,31,25,24,-12,19,24,34,16,17,46,35,-6,9,4,-12,-20,-43
16:59:29.483 -40,-26,-33,-50,-59,-37,-21,-37,-26,-43,-37,-19,0,-17,19,-7,9,0,-6,-33
16:59:29.573 -38,-24,-21,3,19,6,11,28,22,22,16,20,5,26,-11,-8,5,2,-26,-50
16:59:29.663 -5,-34,-70,-37,-24,-68,-26,-70,-23,-37,-41,-51,-68,-73,-83,-73,-97,-66,-59,-88
16:59:29.783 -94,-70,-73,-66,-49,-80,-48,-65,-60,-20,-31,-15,-52,-3,-10,18,13,33,11,44
16:59:29.869 31,33,31,27,31,33,31,-2,0,11,31,-1,33,49,74,70,69,50,31,26
16:59:29.964 15,20,14,31,14,30,40,25,51,33,45,-3,40,67,80,61,66,69,32,20
16:59:30.083 25,5,27,27,22,37,47,39,22,5,-24,-45,-34,-24,-38,-42,-57,-75,-56,-55
16:59:30.174 -20,-24,-20,-3,-24,-19,3,-30,-24,-24,-34,-4,8,-23,15,19,8,3,20,7
16:59:30.264 69,28,29,20,28,26,27,4,7,26,4,-36,-10,2,8,7,-4,-25,-36,-5
16:59:30.383 7,-1,-57,7,-33,-47,-32,-35,-8,-14,8,-5,-14,-15,-25,-34,-35,-23,-53,-33
16:59:30.474 -39,6,-36,-58,8,-23,-17,-17,-30,11,15,10,10,9,9,-17,-7,-7,22,-25
16:59:30.566 -16,-20,10,10,22,-2,-23,29,14,30,20,22,8,30,-17,30,33,6,20,-14
16:59:30.683 -23,-11,-18,-31,-31,14,8,-23,8,-17,-3,-24,-47,-10,10,9,17,29,24,6
16:59:30.774 41,29,22,25,31,40,10,21,-8,-3,-8,-25,-23,-37,-55,-29,-2,-8,-35,-21
16:59:30.863 -23,6,-3,10,-18,-14,-23,-19,-2,-32,-22,-33,-46,-34,-33,-16,-22,-18,-22,-3
16:59:30.985 -20,31,10,11,-13,-27,-1,-29,0,-15,0,-22,12,13,31,35,30,8,9,26
16:59:31.071 -3,-16,21,30,10,34,6,9,-1,31,10,-12,15,34,29,22,24,9,22,14
16:59:31.164 28,10,26,43,29,10,28,-14,40,23,29,49,29,40,42,39,28,45,39,45
16:59:31.282 33,76,-4,6,2,1,-38,1,-7,-37,22,6,3,-21,-10,3,-5,-5,-10,-25
16:59:31.373 -37,-48,-24,-4,-4,18,-28,-4,-5,-31,-44,-58,-46,-56,-94,-61,-97,-66,-118,-96
16:59:31.459 -75,-94,-80,-95,-73,-53,-55,-36,-38,-4,-36,-30,-10,-17,-18,2,8,32,-27,25
16:59:31.584 13,13,19,28,44,25,1,33,8,-18,-15,-14,25,27,28,54,48,34,28,26
16:59:31.673 -1,-1,-29,-43,-24,-31,-26,7,14,38,-20,33,32,22,9,11,3,12,24,31
16:59:31.765 11,8,8,24,11,37,12,42,29,26,36,50,9,5,25,-10,-32,-38,-16,-33
16:59:31.884 -17,-1,-13,2,36,10,11,31,-14,9,-1,-1,22,31,-1,23,-4,6,10,24
16:59:31.973 20,10,8,6,-23,9,-23,8,12,14,30,-8,-14,-1,24,45,25,41,46,10
16:59:32.062 24,4,-24,3,-35,-15,-32,24,-23,-13,-17,10,-33,9,5,-3,-15,-17,-1,-21
16:59:32.182 20,9,21,25,-2,8,20,-1,-21,-22,4,-13,9,33,20,25,28,13,29,9
16:59:32.274 8,23,8,16,8,7,31,29,0,11,-3,3,-4,23,-36,5,29,-4,-20,8
16:59:32.363 -16,-30,-5,-61,-35,-27,-50,-32,-17,-22,-7,-39,8,-2,9,-4,9,24,24,22
16:59:32.484 14,5,9,-4,-22,-15,2,21,8,30,40,37,33,19,45,29,-9,23,12,6
16:59:32.573 7,-20,-4,-4,-5,-15,-10,-19,7,21,7,-25,21,4,20,7,2,7,12,6
16:59:32.664 22,20,6,3,8,28,12,18,-31,28,26,7,33,70,27,-13,1,5,3,-5
16:59:32.784 -6,-82,-13,-26,3,-25,7,-4,-36,-17,-20,-4,-36,-35,-4,-25,-52,7,-24,-15
16:59:32.872 -25,-21,-55,-3,-19,-23,5,-46,-35,-34,-33,-8,8,-34,-2,-7,-22,-24,-21,1
16:59:32.960 -18,25,14,-2,21,-55,-30,-55,-22,-28,-1,-16,23,12,34,26,32,31,31,-17
16:59:33.086 -7,-7,20,-3,-23,-33,-49,-23,-28,-7,-29,10,10,12,48,20,30,8,10,21
16:59:33.172 9,9,-17,-2,-2,-4,45,8,-21,-33,29,22,14,9,-23,12,-2,-33,-21,-11
16:59:33.292 -33,-23,-2,-14,-1,-23,-2,9,7,-3,-1,-34,29,-23,-32,-14,-9,-32,-32,-17
16:59:33.379 -12,-21,-14,-21,-33,-12,-24,-31,-43,-19,-5,-52,-28,-33,-29,-27,-4,-37,-31,-18
16:59:33.471 -40,-51,-32,-30,11,-11,-15,-30,-30,-29,-30,-2,-9,-27,10,13,2,-3,2,-9
16:59:33.561 -14,-3,-19,2,-19,-19,-31,-31,-26,-29,-39,-40,-18,-61,-53,-25,-49,-44,-81,-39
16:59:33.654 -48,-16,-32,-49,-24,-7,-43,-42,-10,-21,6,14,12,13,36,35,32,29,47,48
16:59:33.775 16,50,53,68,62,51,38,65,48,33,27,34,45,32,13,28,29,34,15,13
16:59:33.895 -17,-20,29,13,-10,12,28,-14,13,-9,-11,28,35,60,43,27,-12,-20,9,1
16:59:33.950 -1,-1,12,12,13,25,12,1,20,14,26,11,-29,11,11,-1,-16,-6,0,-12
16:59:34.074 -19,-52,-42,-18,-20,-20,-1,-46,-50,-30,-50,-46,-62,-69,-62,-44,-34,-51,-42,-29
16:59:34.164 -25,-34,-28,-17,14,12,12,39,47,61,52,56,35,46,34,34,34,28,24,10
16:59:34.252 32,24,13,13,23,49,63,38,89,85,108,95,69,74,41,47,9,22,-1,28
16:59:34.371 -2,22,-21,21,5,41,46,50,29,73,49,40,29,29,27,18,7,9,18,6
16:59:34.526 47,4,20,28,18,15,7,12,-23,20,9,20,8,17,3,6,19,19,6,32
16:59:34.551 27,27,5,21,-5,7,25,22,25,38,-11,-18,26,16,45,26,21,-18,5,-21
16:59:34.676 -8,-16,-22,-59,-51,-21,-21,-38,-18,-5,-26,17,19,-7,6,11,11,-16,-11,-6
16:59:34.764 -13,-26,-32,5,17,21,6,-16,5,-10,6,-18,1,-26,17,-34,-27,-34,-4,23
16:59:34.849 6,27,30,47,4,32,38,11,7,27,52,26,37,5,20,14,31,42,35,15
16:59:34.974 3,41,15,-18,-12,-9,1,23,4,-4,15,25,25,26,-20,25,17,-6,3,4
16:59:35.059 -7,1,4,-20,-28,5,-39,-44,-7,-20,-9,4,-9,4,9,-29,3,29,9,-9
16:59:35.150 4,13,5,9,-23,15,-16,4,-28,-7,4,-7,20,-28,-28,-23,-39,-56,-37,-39
16:59:35.273 17,18,18,1,4,-6,1,21,-12,27,26,7,29,26,2,4,4,19,26,20
16:59:35.364 24,1,17,24,20,15,25,5,3,17,1,4,4,0,-20,-6,-15,-8,-6,-51
16:59:35.452 -7,-27,-34,-18,-28,-35,-26,-8,-27,-33,-18,-53,-34,-54,-28,-53,-75,-78,-58,-57
16:59:35.573 -37,-38,-51,-32,-37,-32,-46,-16,-19,-8,-3,7,-24,-39,5,-24,-19,-18,4,9
16:59:35.661 -15,-50,-29,-2,-13,-23,-1,1,-23,13,8,-22,29,5,-18,-23,-34,9,10,40
16:59:35.752 1,8,4,-2,11,-2,14,-4,30,-17,9,24,14,15,8,-26,8,22,8,29
16:59:35.874 29,8,21,10,1,23,5,-3,5,-32,7,-3,-35,-14,3,29,24,3,-24,-24
16:59:35.964 -40,-35,-47,-47,-59,-54,-60,-85,-58,-70,-46,-46,-22,-5,-20,0,-21,-31,-32,-17
16:59:36.052 -19,-28,-31,1,9,31,53,33,70,53,32,42,32,23,1,9,11,22,15,61
16:59:36.171 52,60,45,63,34,41,29,48,30,19,-23,3,3,-32,8,7,-3,8,-16,7
16:59:36.264 33,8,8,-2,-24,-5,-30,-4,3,10,7,19,7,29,19,30,8,23,3,7
16:59:36.353 -4,-36,-36,-55,7,-36,-32,-46,-35,-61,-95,-93,-72,-55,-65,-59,-98,-84,-91,-64
16:59:36.474 -31,-20,-10,-28,-20,7,-15,-1,23,18,33,-3,33,44,33,62,35,12,44,42
16:59:36.561 40,50,48,34,74,23,79,38,31,29,-2,25,43,70,40,60,45,38,22,8
16:59:36.652 8,22,-3,20,-15,-4,4,7,6,12,7,6,7,-4,20,29,18,4,8,19
16:59:36.773 4,3,18,-19,-4,-9,-4,19,18,31,22,38,26,38,17,-18,-25,-8,-26,-21
16:59:36.864 -7,-20,-11,6,30,30,40,43,70,26,14,20,31,7,37,24,1,26,17,24
16:59:36.953 37,64,35,57,25,36,35,44,15,4,0,-23,24,16,9,24,4,15,37,2
16:59:37.041 24,24,28,14,24,-37,9,9,-29,3,-9,-16,22,19,24,15,3,-22,14,-22
16:59:37.159 1,2,22,-29,15,2,18,2,22,26,23,1,2,26,2,19,7,-9,26,13
16:59:37.251 1,-28,-9,2,-2,1,-24,-8,-14,-1,-1,-29,-40,-25,-24,-19,-40,-39,-24,-52
16:59:37.344 -10,-2,-14,20,-19,2,-24,-37,0,-28,-18,-28,-35,-39,-39,-55,-55,-67,-38,-27
16:59:37.463 -38,-22,-22,-37,-32,-5,-16,-5,-37,-30,-27,3,-27,8,-37,-29,28,-26,4,-5
16:59:37.551 3,-34,-22,-20,-20,-19,-25,28,7,-4,8,40,7,29,12,8,30,27,8,30
16:59:37.641 2,43,6,12,3,22,28,17,5,21,39,8,26,6,10,5,-22,3,12,-54
16:59:37.766 -25,-49,-18,-16,5,1,6,8,2,-13,-16,-18,-25,-18,-9,-5,-36,-2,-26,-11
16:59:37.852 -21,-10,3,31,27,14,19,6,3,-32,-29,-32,-50,-24,-15,4,20,26,27,11
16:59:37.944 27,29,22,38,17,-48,-17,-5,-20,-6,-37,-37,-18,3,-4,11,-11,27,27,27
16:59:38.062 71,44,46,43,43,27,42,37,37,24,40,33,23,25,19,44,20,4,51,32
16:59:38.152 15,-24,3,-8,19,16,19,3,-1,-9,3,2,3,-32,-30,-21,-55,-39,-33,-20
16:59:38.245 -19,-23,-55,36,9,-23,3,-6,15,-12,25,15,5,4,20,12,17,9,4,19
16:59:38.363 3,16,-22,-8,-22,1,-27,-23,-26,-23,-22,-28,-20,2,5,4,-24,-5,-11,-22
16:59:38.453 -27,-57,-38,-58,-25,16,-6,-7,20,13,24,18,-3,-11,-23,-7,-39,-23,-36,-34
16:59:38.543 -42,-34,-52,3,2,6,-32,-19,-10,-17,-33,-36,-12,-17,-4,8,-10,4,-19,-9
