23:39:48.748 -63,-63,-62,-73,-83,-46,-51,-40,-30,-72,-24,-88,-9,-39,-13,-63,-7,-35,-39,-44
23:39:48.944 -50,-38,-34,8,-6,-57,-6,-39,28,-6,26,-57,-21,2,-57,-34,-16,-53,11,-25
23:39:49.138 27,23,-5,3,22,38,27,25,-69,54,65,39,58,-6,24,25,-6,5,5,64
23:39:49.140 -21,-51,5,-6,2,4,34,-6,2,26,34,30,-23,41,-8,-1,-6,3,38,-6
23:39:49.285 22,-7,9,-26,36,23,30,-26,4,3,-28,-27,4,-7,23,1,52,3,-92,-39
23:39:49.383 -52,-37,-34,-57,-18,4,-59,4,34,-77,-38,26,18,2,-22,-26,27,5,-43,-26
23:39:49.479 6,-56,-10,-11,-49,-56,27,-5,-37,25,-16,27,18,-20,-5,-62,-51,-33,-36,-41
23:39:49.578 -17,-36,-16,-20,28,-51,-35,-43,-88,8,-35,-25,-48,-31,-49,-87,8,-39,-124,-32
23:39:49.723 -46,-22,-23,-16,-22,7,-54,10,-21,-21,23,-15,-17,-21,-12,-13,-31,10,23,-11
23:39:49.870 -16,19,17,-11,0,12,-22,-13,32,-5,33,23,26,27,-20,-20,-15,-32,49,17
23:39:49.918 51,32,12,31,48,38,10,52,32,9,29,41,22,29,30,8,22,-98,41,-36
23:39:50.015 57,8,-18,0,6,25,10,4,11,-2,33,13,71,45,49,46,28,45,28,68
23:39:50.162 32,28,23,68,6,48,32,57,70,68,70,69,85,77,36,59,46,26,24,19
23:39:50.259 24,43,56,54,111,59,62,66,17,35,41,60,46,33,32,16,19,26,13,22
23:39:50.406 15,70,22,63,72,-1,68,63,68,51,63,66,31,21,34,-3,57,58,58,92
23:39:50.454 44,93,82,80,51,69,58,33,59,32,65,44,78,15,46,38,76,47,78,93
23:39:50.553 60,44,61,79,22,-52,-9,6,12,28,11,-36,-42,-36,55,-14,-25,51,12,19
23:39:50.650 12,28,32,19,74,41,50,52,78,78,67,147,121,147,112,136,103,109,119,43
23:39:50.746 99,80,72,25,57,53,81,67,46,91,51,105,67,71,48,95,76,76,31,86
