11:19:50.740 -28,-63,-21,-19,-26,19,-24,6,-32,6,-36,17,5,-6,-5,26,8,-11,-37,3
11:19:50.837 -10,-25,-7,3,-33,-5,-2,-6,6,25,-63,-34,-53,-36,-31,-36,-53,-5,-17,-9
11:19:50.935 -49,40,-15,-17,-14,5,-8,-32,-35,10,-32,-45,-35,-18,-16,-32,-24,-18,-22,-23
11:19:51.033 -33,-21,-33,1,6,10,6,43,21,-31,9,-15,-18,-47,-33,-33,-23,-22,-41,21
11:19:51.131 -28,-7,10,15,7,-48,-13,-1,-30,5,25,7,25,26,10,30,31,28,33,35
11:19:51.229 33,29,-3,6,-1,-2,-29,-11,-31,-55,-71,-70,-134,-64,-102,-128,-128,-117,-96,-94
11:19:51.327 -96,-99,-69,-113,-28,-49,-28,-49,-1,-41,10,-7,-38,11,4,5,0,15,-28,37
11:19:51.473 -11,-41,45,4,11,17,16,30,36,36,44,47,34,80,40,78,99,13,10,37
11:19:51.522 34,-11,47,-3,-31,-19,-19,-19,34,18,34,-30,-22,-52,-62,-91,-61,-98,-92,-52
11:19:51.619 10,4,12,-29,-17,4,-33,-33,34,-30,-2,15,-47,-54,-12,4,11,-23,30,31
11:19:51.765 35,15,21,36,49,15,-40,-34,124,15,35,26,36,51,29,-8,75,24,25,13
11:19:51.863 -62,49,13,3,37,13,26,29,-14,50,72,23,33,33,-15,2,32,-1,11,33
11:19:51.961 8,46,48,-48,45,62,8,26,-19,19,-21,-21,-12,-51,-49,-38,-52,-13,41,12
11:19:52.059 -31,-29,-44,-52,-1,-68,2,-47,8,-51,-29,-42,-6,-30,-14,-51,51,12,-31,60
11:19:52.156 -61,-17,109,34,13,-46,-62,34,1,-19,14,-30,45,-4,-13,0,-49,26,0,35
11:19:52.253 -26,-51,19,-29,-70,35,10,28,18,12,-98,35,34,42,-35,18,-30,34,18,26
11:19:52.351 -99,-30,-153,27,-42,-61,-127,-91,33,-17,4,41,53,23,35,-11,48,3,26,73
11:19:52.448 10,-42,9,33,3,86,102,47,53,2,-9,47,77,43,-4,-32,73,-26,-15,28
11:19:52.545 -23,-39,-41,-1,-12,-11,10,-29,-49,-62,-89,-51,-61,-62,-63,-2,-93,-11,-49,-60
11:19:52.644 3,26,-18,2,36,36,20,34,-28,10,4,-89,63,14,31,-12,34,46,30,-13
11:19:52.740 24,34,-7,107,74,45,76,77,33,1,33,17,24,12,37,-11,25,33,44,24
11:19:52.886 23,32,27,32,31,0,35,22,-70,-51,33,-1,-32,12,-12,11,11,-11,75,28
11:19:52.935 24,48,-28,19,10,9,-20,-1,-21,-97,-20,30,-19,-32,-96,24,11,-11,31,26
11:19:53.033 14,-21,11,-56,-16,6,10,-16,11,-38,16,6,62,11,27,-21,-12,-1,-5,-25
11:19:53.130 75,-15,64,4,-37,23,11,10,-15,10,-19,75,42,10,39,23,26,-73,48,13
11:19:53.227 -28,-16,15,7,26,6,-56,34,10,-22,-20,29,42,-1,6,-33,-22,10,-22,21
11:19:53.326 -30,3,43,-13,22,-54,95,42,22,41,-22,29,-2,-55,-55,-53,-20,-28,12,-6
11:19:53.423 10,10,47,23,5,9,-3,-21,-34,-33,-30,-48,-23,6,-33,-22,21,-13,26,21
11:19:53.521 30,-38,30,-22,-34,26,-22,-54,6,-1,-15,-47,-45,-7,10,-16,27,27,-19,42
11:19:53.619 11,11,26,-1,5,-14,-65,-29,-27,-64,-21,-32,-29,-15,-9,2,-9,33,49,-15
11:19:53.716 0,13,27,-15,45,24,-15,-15,8,-40,-5,-121,-31,1,36,-1,-10,-15,-30,-52
11:19:53.813 -55,-42,-39,-26,-26,-35,18,2,-14,-17,-30,-49,-51,-60,-49,35,-18,-50,-88,30
11:19:53.910 3,35,29,2,110,51,2,5,15,2,1,-18,-55,-8,-97,13,-13,-54,11,14
11:19:54.057 3,30,9,19,35,46,38,34,85,-45,12,6,35,13,-10,33,34,25,49,28
11:19:54.154 34,59,44,44,70,-5,8,27,-21,-13,11,7,31,26,-43,72,11,29,35,39
11:19:54.252 58,63,51,10,74,8,-18,28,22,-9,-4,-18,-17,21,9,35,-3,68,50,83
11:19:54.350 24,21,29,-7,-3,-18,61,-47,-15,-24,61,40,-4,7,-32,-3,30,-31,49,7
11:19:54.447 -16,-34,13,-3,-3,29,5,50,41,28,26,-4,23,26,27,19,28,28,-3,-20
11:19:54.545 3,-5,-4,12,28,-4,-6,-37,23,28,-37,40,-5,39,48,43,27,1,5,6
11:19:54.642 26,6,32,48,-6,18,5,25,-6,5,-37,21,6,-3,26,-49,20,-37,26,5
11:19:54.740 -27,-21,-30,-75,5,-90,-43,-26,-48,-17,-17,-41,-20,28,-33,-60,-36,-36,-12,-35
11:19:54.837 -44,-47,-40,-25,-72,-3,-53,-66,-60,-74,-97,-65,-54,-30,-70,-53,-95,11,-32,-44
11:19:54.935 -33,-27,1,12,-5,23,12,-11,33,12,66,24,8,9,-53,17,31,22,16,-29
11:19:55.032 -19,-24,-16,-31,-53,32,32,-33,-48,-18,-31,-28,-30,-15,-15,1,-3,-20,-37,-52
11:19:55.130 -62,-22,-27,-90,13,-19,-13,2,-29,-29,-45,1,-28,-48,2,-16,30,2,10,-42
11:19:55.227 14,-18,-55,-13,-50,15,-60,-17,-33,-48,-33,-8,-25,-16,-16,-32,49,-51,-16,-16
11:19:55.324 3,6,-1,11,-27,-11,-14,-18,-43,16,18,32,13,12,-40,-11,-16,-1,-17,-28
11:19:55.422 40,15,5,16,5,16,13,-1,21,-29,-27,-14,-27,-27,16,36,40,48,35,33
11:19:55.520 34,10,-6,4,4,-33,-4,17,-40,-23,-27,-6,5,38,79,48,48,36,20,-13
11:19:55.618 41,10,-11,4,14,11,25,-10,26,38,29,-63,74,33,14,9,-24,48,-14,-44
11:19:55.714 -34,-19,-26,7,-25,-12,-12,-40,9,14,-29,14,14,-25,9,-10,-41,11,27,-125
11:19:55.812 -29,-28,-36,39,-1,-44,15,26,4,-48,12,-49,-2,4,14,-25,-25,-48,-48,5
11:19:55.909 12,13,16,-8,36,31,-16,46,31,28,15,16,27,12,15,10,3,30,-34,2
11:19:56.007 3,14,15,30,14,6,34,-2,27,11,-13,13,-17,-41,-42,-26,14,14,30,20
11:19:56.104 2,27,-24,14,16,2,34,52,19,36,26,30,34,37,-35,34,-41,12,-32,0
11:19:56.203 0,49,10,1,-19,-30,-17,24,-25,-14,-30,-9,-27,13,-30,-9,9,-8,6,3
11:19:56.347 -48,2,11,3,-13,-10,10,-14,12,13,9,46,18,10,18,-14,50,34,25,109
11:19:56.445 59,75,17,0,54,36,14,11,-1,8,11,29,7,13,16,22,11,-36,-2,6
11:19:56.543 -11,11,-28,23,27,11,11,27,11,27,28,-17,10,31,9,7,-6,21,10,11
11:19:56.641 -3,29,6,30,64,24,23,24,4,-1,11,-18,30,31,25,6,24,-3,30,9
11:19:56.739 -23,-3,-18,-14,-22,-22,-35,8,-10,-7,-55,-9,-22,2,-1,-22,-16,13,-22,10
11:19:56.836 -22,10,-23,15,-12,-33,-2,61,2,-33,-16,31,1,-1,7,-20,31,-17,15,7
11:19:56.933 -22,-29,15,7,-22,-1,-6,11,2,-21,-33,-13,0,0,-33,0,-15,-17,-16,-22
11:19:57.031 -64,-53,11,-32,-29,7,-15,-1,-33,-16,-53,-11,34,-5,28,28,-32,23,-5,0
11:19:57.177 -12,0,-2,-43,-20,-7,-27,1,-47,1,1,12,-20,11,9,-6,7,-20,-15,25
11:19:57.223 0,1,-1,-12,-15,-12,25,25,-12,1,-33,12,-15,28,7,12,1,-4,24,-15
11:19:57.321 25,12,-12,-39,11,12,-21,41,-5,8,11,-18,32,1,-53,-6,9,11,2,-26
11:19:57.418 12,1,0,28,1,1,7,23,2,-44,-5,-30,-15,-28,-27,-14,-30,-28,8,-14
11:19:57.516 2,23,-15,27,12,27,-38,14,9,28,11,-15,1,18,14,45,11,12,36,24
11:19:57.613 23,23,32,22,1,10,12,13,6,8,11,-21,-19,-21,-32,-53,-56,12,-5,-53
11:19:57.711 0,-20,-5,12,12,33,12,24,19,26,22,11,71,0,35,-19,-11,33,32,0
11:19:57.810 -29,26,-6,-19,7,-27,-53,0,-28,-27,8,10,-32,-15,1,-1,-8,-10,-21,16
11:19:57.907 -12,-31,-29,11,12,-2,-13,-12,1,17,-4,-36,-11,-1,-24,1,-46,-44,7,-31
11:19:58.005 33,9,23,-16,9,-20,2,9,12,-16,33,25,28,12,-20,33,20,9,12,0
11:19:58.101 22,-31,-16,-15,-31,-14,-11,-31,-20,-11,11,-1,-31,-4,-28,23,8,-20,8,-18
11:19:58.198 -14,-31,12,-20,-20,-16,10,-20,13,14,12,-31,-21,-4,-12,12,9,-9,-3,13
11:19:58.296 -11,28,41,28,-18,-27,-42,13,-30,2,24,9,38,34,12,-32,-18,-52,-31,-19
11:19:58.393 -8,1,2,12,-2,-21,28,12,-14,-35,10,-13,-30,-28,-26,24,8,-14,-9,12
11:19:58.491 -14,45,45,44,69,45,92,44,41,32,32,95,35,48,48,23,9,18,11,-1
11:19:58.637 -1,10,-54,16,-21,5,-38,-28,-33,-51,8,-43,22,-45,11,-5,11,-20,0,23
11:19:58.738 -11,-16,-12,1,0,30,-53,-45,-32,-32,-15,-36,-32,-15,-28,-20,-20,-20,-14,-20
11:19:58.834 -20,-15,-25,-11,1,-14,-46,-13,-9,12,11,-30,1,-51,-3,2,-14,12,-19,10
11:19:58.931 -14,-10,-11,-32,-30,29,33,-11,2,13,-3,-19,-17,-35,-2,8,-41,36,14,10
11:19:59.030 -18,-21,29,-12,25,34,27,8,1,65,34,-11,-31,28,-27,-35,-17,-89,43,-14
11:19:59.127 -17,-32,11,-16,-8,-10,-17,14,3,2,1,4,-42,9,1,10,11,-11,-3,10
11:19:59.225 -10,-25,-28,-29,-48,-42,-61,-81,-81,-81,-63,-51,-58,-26,-32,-68,38,14,-9,19
11:19:59.322 -27,18,18,32,35,32,0,16,48,15,38,38,-15,-10,35,34,15,31,21,15
11:19:59.418 36,4,5,12,-25,-17,-48,-15,36,16,-28,46,11,28,12,7,15,5,17,1
