11:10:45.272 25,35,21,29,-1,9,-24,-49,-53,-53,-33,-30,-34,-7,-29,-13,6,0,0,-2
11:10:45.369 -22,-1,-3,-28,-16,-5,11,11,-12,-5,-5,32,31,41,75,42,58,76,31,41
11:10:45.466 -7,-18,-2,-50,-43,-35,-33,-30,-22,-3,10,6,10,32,50,72,60,41,-2,30
11:10:45.564 6,-18,-19,-33,-2,-21,-15,9,28,29,33,35,45,46,61,60,53,41,40,47
11:10:45.661 28,39,29,-4,-25,4,8,-19,7,-2,2,-12,-5,20,41,39,72,58,72,91
11:10:45.759 38,42,-28,-38,-53,-15,-54,-53,-37,-37,-24,7,-33,5,5,3,1,-44,-52,-50
11:10:45.856 -35,-23,-35,-36,-37,-48,-54,-48,-19,-51,-32,-47,-13,-15,-23,-15,15,15,30,34
11:10:45.954 29,8,21,3,-18,-19,-25,-35,-21,-31,-34,9,-4,9,9,30,28,30,41,29
11:10:46.053 -8,7,-3,5,-33,-41,-27,-29,-34,-55,-55,-55,-42,-33,-54,-33,-32,-17,-22,-14
11:10:46.148 11,7,47,7,-1,2,23,6,-22,-20,-28,-35,-38,-31,-2,0,42,73,117,89
11:10:46.246 106,93,68,73,41,61,21,-5,5,-35,-54,-73,-84,-53,-2,-31,-1,20,40,41
11:10:46.344 69,74,94,61,41,8,7,4,12,-12,-23,-20,-56,-57,-56,4,21,29,29,72
11:10:46.442 71,71,63,43,43,66,38,39,-11,-42,6,-21,-26,2,-21,-18,-9,-26,-4,5
11:10:46.588 25,50,69,72,75,27,31,26,31,0,29,1,1,0,5,-39,-33,-27,-59,-6
11:10:46.635 1,-33,7,-3,20,16,21,2,2,1,5,13,17,-17,11,0,-22,-38,-39,-27
11:10:46.734 -37,-35,-34,-18,-18,3,3,22,-24,-11,6,-34,-34,-18,-38,-37,-26,-36,-6,-31
11:10:46.831 -59,-12,-36,2,-15,-32,-4,-23,-19,8,4,-15,-35,25,-9,-7,-3,-3,5,-40
11:10:46.929 -24,-35,-3,23,-24,4,2,8,-5,7,24,28,8,24,-1,-32,-24,4,-55,-4
11:10:47.027 0,8,-32,-23,-22,-32,-27,-23,22,-15,22,9,9,-23,-39,-36,-26,-45,-23,-34
11:10:47.124 -35,-7,-21,-44,-59,-35,-21,-1,-32,-1,5,32,25,10,44,11,0,10,-13,-30
11:10:47.221 3,-14,0,-20,34,-22,10,-3,-13,25,-14,23,63,36,51,60,46,29,30,9
11:10:47.319 9,5,-2,17,13,42,29,41,33,24,41,24,40,24,31,26,7,28,-4,-26
11:10:47.416 -36,-5,-16,-19,-28,-37,-31,-35,-16,4,-15,37,-15,10,2,8,-9,23,28,7
11:10:47.563 -15,-41,-37,-57,-23,-24,-3,-11,-3,5,-5,29,29,27,7,-22,-14,-32,-18,-22
11:10:47.661 -30,-24,-32,-34,-29,8,-23,9,30,9,25,36,46,44,29,61,34,30,27,48
11:10:47.757 3,28,26,8,35,27,26,-17,9,27,-35,-9,20,8,-16,-3,-33,-25,4,20
11:10:47.855 -15,18,20,23,3,26,-20,-1,-5,16,7,15,7,-25,22,-25,-31,-16,-17,-33
11:10:47.952 -19,16,6,-36,-4,-4,-37,-35,-17,-25,-32,7,4,8,8,8,-34,-55,-56,-40
11:10:48.049 -23,-41,4,-8,8,-5,8,-27,7,9,21,-3,28,27,8,12,5,-23,7,-30
11:10:48.148 -19,-32,-23,-11,-2,-14,-47,-36,-13,-7,6,11,24,20,30,40,42,7,-24,-35
11:10:48.246 -55,-32,-21,-49,-2,14,9,15,-21,46,-2,30,28,37,9,-2,-2,10,21,21
11:10:48.342 10,9,4,29,41,-2,-24,25,19,-30,-32,-22,8,-18,7,-3,8,-24,20,-2
11:10:48.440 4,-14,-22,-28,-30,-23,-14,-27,-63,-50,-34,-33,-23,-22,-10,10,12,-21,-22,10
11:10:48.538 -22,18,15,25,26,35,30,-24,-22,-17,-34,-33,-36,-32,-23,-13,15,5,-30,-20
11:10:48.635 1,7,-14,10,10,9,31,29,-1,-16,10,5,-33,-22,-14,-17,-23,-1,-24,-34
11:10:48.733 -3,-6,30,15,10,43,10,-3,-16,-14,-13,-38,-35,-30,-19,-16,-32,-16,-5,9
11:10:48.828 11,0,0,11,-8,11,0,-20,31,30,13,31,10,-21,0,-1,-21,-2,-11,-21
11:10:48.927 -29,-3,13,12,32,32,4,-16,1,11,-27,-21,-27,-33,-19,3,7,27,7,12
11:10:49.025 27,59,25,46,31,11,26,22,-22,-30,-17,-21,-14,6,-6,22,31,14,21,5
11:10:49.123 25,9,-5,15,5,-1,31,-1,26,24,20,22,17,30,-3,-8,8,14,-14,-7
11:10:49.220 -7,6,-17,21,-7,-2,20,-17,6,-3,-18,-23,-1,5,-2,10,-10,21,8,9
11:10:49.318 10,-14,30,31,25,30,8,24,2,4,-23,-56,-2,-34,-34,-33,11,30,6,35
11:10:49.415 33,20,73,34,37,34,21,24,7,12,3,0,24,5,-32,-34,-14,28,-3,-8
11:10:49.513 -32,-19,8,20,10,23,28,27,7,12,12,-4,-16,26,18,-1,-33,-5,-38,-25
11:10:49.610 -35,-4,1,3,29,9,32,36,-17,-15,-4,2,-31,3,-27,-23,-27,-32,-24,-40
11:10:49.756 -8,-46,-46,-2,-21,9,22,-4,9,-23,-10,-33,-18,-15,-35,-29,-19,-35,-40,-23
11:10:49.853 -21,-1,7,26,9,41,41,47,21,29,33,30,5,6,-9,-15,-15,-23,-17,-15
11:10:49.952 -55,-36,-33,-7,-18,-15,20,30,10,22,14,10,-15,24,25,5,20,25,32,4
11:10:50.049 -2,6,-15,-7,21,1,20,29,27,69,21,7,7,-3,-5,-3,-16,5,3,16
11:10:50.146 7,21,8,-8,-5,-14,-16,-37,-31,-32,-24,13,8,29,23,-32,-35,-51,-56,-56
11:10:50.244 -97,-87,-92,-57,-28,-12,-1,-22,5,5,-1,10,-14,7,35,47,55,48,62,62
11:10:50.341 9,11,-19,-60,-88,-54,-70,-53,2,-6,-17,-33,-19,11,13,32,30,43,103,58
11:10:50.438 74,46,38,-7,-22,10,-13,26,12,-1,20,1,-3,-2,-18,-1,6,25,33,29
11:10:50.535 30,19,-22,-51,-58,-49,-31,-19,-53,-54,-30,-12,-33,-16,-22,-45,-33,-1,-6,-13
11:10:50.634 29,31,1,-1,0,-29,7,-22,-15,-33,-23,-27,-13,-29,-2,-13,-32,-29,6,11
11:10:50.731 11,3,-5,-37,-27,-24,7,-51,-44,-12,-53,-4,2,24,9,-10,11,6,8,24
11:10:50.828 -20,-31,-43,-31,-30,0,7,44,28,28,17,28,44,11,13,16,28,-11,11,6
11:10:50.926 32,-5,-19,-13,43,11,-31,32,11,14,22,15,10,1,12,40,23,-1,-1,5
11:10:51.024 9,-12,25,9,10,-2,25,12,25,7,6,26,29,30,38,49,8,22,30,30
11:10:51.121 -7,-8,-2,-4,-15,22,33,31,43,71,76,77,48,69,55,27,22,11,-42,-17
11:10:51.219 -52,-62,-55,-67,-44,-50,-22,-9,7,4,46,34,67,50,60,22,6,23,-6,19
11:10:51.316 -1,-4,-25,19,22,7,3,38,45,72,63,67,59,40,50,31,21,22,37,4
11:10:51.414 -11,-6,-30,-39,-62,-69,-33,-10,-24,-5,6,14,-26,-6,2,23,31,48,43,45
11:10:51.513 29,-11,21,26,-19,-38,-38,-6,-6,-22,-19,-7,5,0,10,10,-18,22,47,31
11:10:51.609 37,65,26,-7,-27,-6,-14,-51,-14,-27,-27,10,2,37,37,39,21,30,37,57
11:10:51.706 38,57,60,35,19,3,-30,-5,-40,-28,-22,19,-28,-31,-27,-12,-1,24,15,30
11:10:51.804 36,28,3,4,-19,-29,-23,-54,-60,-39,-64,-6,-24,-6,-35,-22,-12,-21,5,26
11:10:51.902 21,21,10,6,18,18,18,17,9,3,4,-23,25,-18,-23,9,-13,-7,-21,26
11:10:52.048 36,30,29,28,36,28,23,-1,-45,-4,-26,-54,-39,-40,-61,-59,-50,-40,-50,-22
11:10:52.145 22,20,30,26,39,68,37,19,-38,5,2,-22,-46,-62,-53,-59,-37,-18,-36,-5
11:10:52.243 3,6,17,25,6,11,5,6,6,6,-24,-10,-42,-58,-25,3,5,-5,27,-5
11:10:52.341 1,6,5,-34,-5,-6,26,17,7,25,-5,6,-6,6,-36,-5,-5,-52,1,-24
11:10:52.438 17,6,25,8,27,11,11,6,-13,-5,22,3,-18,-20,-26,-37,-37,22,28,18
11:10:52.535 19,26,25,27,27,44,46,26,43,-6,0,-6,-11,-30,-6,-33,-25,-21,0,22
11:10:52.633 25,1,2,0,2,-11,20,39,26,5,-18,2,-17,-21,-6,4,2,-33,16,25
11:10:52.730 26,-25,-12,0,-38,-12,-7,20,56,56,69,31,19,1,-31,-37,-40,-19,-8,-34
11:10:52.828 -22,-37,-33,-6,4,38,34,26,58,30,26,6,4,3,-34,-38,-110,-59,-57,-75
11:10:52.925 -37,-26,1,-7,22,27,39,28,22,25,-10,1,21,-27,-20,-18,-8,-5,21,6
11:10:53.023 11,7,4,37,26,37,84,93,92,65,36,9,16,-12,-28,-54,-38,-50,-39,-39
11:10:53.120 -28,-39,-45,5,-22,-6,1,25,27,17,25,6,0,-19,-38,-30,-67,-91,-85,-49
11:10:53.217 -34,-37,-26,6,8,-4,23,12,27,38,54,54,39,58,46,37,24,-6,-19,-71
11:10:53.316 37,2,-8,5,-33,-22,-43,-25,25,-6,7,37,5,21,-11,5,-35,-51,-36,-36
11:10:53.413 -26,-5,-6,47,18,26,59,58,21,26,27,26,29,9,10,-35,-38,-33,-70,-50
11:10:53.510 -26,-37,-34,-37,-26,1,6,19,38,25,7,30,6,5,6,-18,3,-34,-13,-17
11:10:53.607 19,5,-24,-17,-6,39,39,5,44,58,42,37,4,-8,-22,-22,-50,-59,-39,-7
11:10:53.705 -5,-21,-26,19,5,26,32,27,30,16,21,42,25,-6,0,-19,-54,-12,-28,-19
11:10:53.802 -27,-19,-13,-37,-37,-56,-49,-26,-32,-39,-36,-24,-4,8,-9,7,-15,8,7,-20
11:10:53.900 -47,-49,-36,-57,-18,6,-22,13,7,29,24,29,31,31,68,29,39,6,-17,-23
11:10:53.998 -52,-52,-62,-55,-50,-56,-35,-34,-2,-19,-15,-5,-5,21,19,-4,-22,-24,-24,-24
11:10:54.095 -34,-18,-54,-23,-34,-34,-7,-2,-2,9,9,9,8,25,24,29,10,14,29,30
11:10:54.241 15,6,-3,-34,-45,-46,-46,-53,-35,-29,-28,4,6,25,7,32,44,33,25,30
11:10:54.339 41,30,9,9,22,-4,-23,-31,-23,-34,-8,-30,-10,-19,30,-3,22,11,24,9
11:10:54.437 -15,-34,-38,-34,-55,-33,-35,-32,-1,-30,-25,-6,-6,-14,-33,10,-3,-17,-57,-64
11:10:54.534 -56,-53,-53,-29,-18,-15,-5,-7,1,-19,8,-11,31,25,12,2,44,9,27,12
11:10:54.632 10,10,-15,11,24,26,52,35,33,71,36,44,26,31,6,15,-21,23,-33,-14
11:10:54.729 -6,-13,-17,-13,21,29,35,31,30,15,33,17,43,9,28,5,-2,4,9,4
11:10:54.826 -4,-17,-58,-35,-55,-58,-33,-22,-21,-53,9,10,23,31,34,47,41,25,9,12
11:10:54.923 -14,-47,-56,-33,-57,-66,-66,-23,-57,-31,-32,-16,-2,32,32,6,24,35,16,42
11:10:55.021 31,21,42,70,28,29,30,31,1,-2,-17,-29,-46,-6,-2,10,26,24,41,33
11:10:55.119 30,29,-1,4,-19,-23,-19,-15,-31,-2,-17,-4,-19,-2,4,-2,30,24,31,35
11:10:55.217 35,73,7,19,8,9,4,-18,-14,-4,-24,-54,-10,-46,-24,-2,8,9,28,30
11:10:55.314 31,8,29,9,21,44,29,24,7,21,24,-5,-4,-35,-23,5,-26,-15,-20,-16
11:10:55.411 24,21,8,29,17,25,28,29,-24,8,25,27,7,7,20,3,8,-25,-25,-4
11:10:55.509 28,28,7,8,29,39,60,38,38,40,38,39,6,3,-4,2,-37,-5,-37,-5
11:10:55.607 -5,6,27,30,70,65,82,79,58,55,20,16,37,-8,-23,-59,-39,-44,-38,-27
11:10:55.704 -25,-6,-4,17,26,7,6,37,46,28,4,4,-13,-7,-22,-40,-59,-70,-37,-75
11:10:55.802 -70,-50,-50,-34,-26,28,21,5,-5,1,-26,-10,-53,-55,-51,-53,-51,-36,-46,-50
11:10:55.899 -40,-31,-40,-40,5,8,-13,-8,41,-3,23,37,-3,-24,-4,-3,5,-23,-24,-11
11:10:55.997 10,4,-3,-19,-4,19,40,88,82,69,60,15,19,26,-5,-36,-36,-32,-56,-28
11:10:56.093 0,-35,5,19,21,31,37,58,96,68,59,59,69,59,31,26,42,21,26,26
11:10:56.191 18,26,-2,5,-6,10,5,36,28,10,41,25,26,22,4,8,-7,-7,9,-7
11:10:56.289 9,4,1,23,-7,-39,-38,-1,-7,4,12,28,26,-7,19,25,3,5,-10,0
11:10:56.386 -39,16,-9,-18,17,-39,17,-4,16,9,-1,-20,-36,-1,25,4,-7,24,25,1
11:10:56.532 -23,-13,20,-22,-7,4,-13,-7,17,4,23,-12,-13,-7,-7,16,-6,9,-16,16
11:10:56.630 4,4,4,4,-8,-1,-42,-36,-27,-36,-34,-52,-39,5,2,-2,5,26,20,5
11:10:56.728 -11,16,0,4,-26,-23,-51,-8,-38,-3,-11,-35,-26,-33,-43,-49,-43,-26,-26,-25
11:10:56.824 -37,-13,-10,-5,20,8,14,7,27,-26,-11,-26,-3,-18,-34,-44,-33,-36,-24,-36
11:10:56.923 -48,-49,-48,-67,-23,-48,-35,-25,-26,-47,-72,-23,-54,-54,-30,-70,-11,-14,-22,-22
11:10:57.019 -35,-1,10,6,-22,7,11,7,10,10,11,22,62,10,31,-14,-22,-20,-20,-1
11:10:57.118 -17,23,13,11,-17,-22,-21,5,9,-23,-29,-44,-21,-12,9,31,30,11,10,21
11:10:57.216 -3,-13,-1,42,23,23,-22,-49,-55,-98,-98,-84,-66,-55,-52,-31,-15,-10,0,-7
11:10:57.313 1,-18,9,-14,50,50,34,33,14,9,32,-21,5,-27,-20,-4,11,-10,38,12
11:10:57.410 35,24,31,32,36,33,43,30,32,30,7,7,-20,10,7,11,-4,-25,11,3
11:10:57.508 2,5,9,9,10,12,-33,-54,-29,-13,-32,-32,6,-21,-12,-4,24,-1,10,-5
11:10:57.604 4,16,-5,17,22,-17,11,-3,-16,0,-27,-16,-16,6,0,8,11,10,6,1
11:10:57.702 7,0,32,2,11,34,50,74,50,32,57,40,11,17,-2,9,-3,-4,8,-4
11:10:57.801 -4,-2,8,8,9,28,17,62,30,19,32,-3,34,-5,-25,-19,3,-43,-35,-32
11:10:57.897 -66,-56,-36,-23,-23,-1,-2,-23,6,-7,-21,-1,-1,29,-17,-13,31,25,-8,-15
11:10:57.993 -18,-17,-14,-1,-26,-3,-20,-21,-16,5,0,-6,21,29,15,10,7,-30,-9,-23
11:10:58.093 -52,-49,-24,-25,-18,-30,0,6,-13,-21,-16,-13,8,32,0,-20,-5,-5,-29,-29
11:10:58.190 -38,-48,-32,-16,-32,-10,33,24,30,10,30,30,37,45,18,11,8,-29,-32,-21
11:10:58.288 -45,-52,-47,-21,-31,-7,-27,-20,-15,24,7,-15,1,1,24,9,44,14,16,0
11:10:58.385 -32,-1,-28,-31,-30,-20,-36,-76,-68,-49,-51,-30,-30,-19,-18,12,13,18,45,50
11:10:58.482 13,15,10,-9,-19,-32,-18,-19,-51,-21,-30,-30,-29,-17,14,35,40,47,79,54
11:10:58.582 39,45,34,-15,-30,-15,-15,-43,-49,-42,-49,-17,-32,-19,-19,10,10,34,34,13
11:10:58.678 0,25,-35,-17,-30,-30,-3,2,13,28,66,45,77,98,85,78,65,71,59,27
11:10:58.824 11,10,12,-1,-16,-2,13,11,26,30,42,63,47,61,62,41,9,30,30,34
11:10:58.921 29,-5,-2,-7,14,7,10,23,31,29,72,5,16,8,28,7,-24,8,-4,10
11:10:59.019 -3,-24,-32,-46,-19,13,-5,29,9,29,29,29,29,12,-10,-17,-25,-18,-9,-32
11:10:59.117 8,-32,-15,-2,5,-14,-5,20,24,29,5,28,13,-8,-7,-11,-24,-34,-61,-68
11:10:59.214 -51,-50,-18,-3,21,22,28,21,30,13,41,51,8,3,-22,-54,-64,-75,-98,-71
11:10:59.312 -63,-30,-9,9,10,25,42,62,42,38,29,41,33,-14,-23,-23,-23,4,-39,-22
11:10:59.409 -10,-2,-2,9,9,30,24,22,33,41,29,45,34,42,29,19,13,7,-25,-19
11:10:59.506 -19,-22,-24,-34,-23,-22,-24,27,3,-14,-3,28,8,14,29,-3,7,-3,-29,-57
11:10:59.604 -59,-36,-33,-23,-55,-34,-23,-2,-2,21,-16,-18,-19,-2,5,4,-24,-15,-35,-44
11:10:59.701 -28,-16,-30,-28,-23,-3,-21,7,-1,23,30,30,31,15,31,31,7,-1,-35,-33
11:10:59.799 -44,-45,-28,-17,-16,-22,21,-4,47,11,35,69,50,9,-1,-22,-52,-35,-46,-49
11:10:59.897 -71,-33,-53,-51,-32,0,0,27,36,51,74,95,72,73,50,25,40,9,-3,-13
11:10:59.994 -17,-47,-65,-54,-49,-32,-58,-46,-19,-32,-19,-1,-21,27,35,43,29,42,54,36
11:11:00.091 57,26,10,9,-2,-7,-50,-6,-9,-33,-14,-3,25,29,13,41,41,34,48,10
11:11:00.189 24,-10,-4,-15,-18,-34,-45,-54,-22,-32,-17,30,43,52,93,78,92,94,78,71
11:11:00.285 39,28,28,6,-36,-67,-78,-56,-66,-60,-48,-23,9,9,-2,22,33,29,45,45
11:11:00.384 50,29,29,12,-20,-20,-40,-34,-30,-11,-22,-19,-34,-19,5,-3,-16,8,-14,12
11:11:00.482 21,8,30,32,40,29,8,13,-30,-27,-31,-34,-33,-30,-24,-23,-17,9,6,9
11:11:00.579 7,40,39,29,29,23,8,29,7,7,-3,-11,-5,-32,-64,-25,-35,-36,-35,-20
11:11:00.677 -50,-29,4,-15,-34,-18,-23,-29,-17,-23,-34,-23,-46,-54,-45,-23,-35,33,10,-6
11:11:00.775 -3,0,12,31,10,26,31,21,6,-20,-30,-52,-23,-54,-23,-28,-31,0,-13,-20
11:11:00.871 24,26,11,-32,8,11,10,17,26,16,6,6,-14,5,7,-5,-2,25,9,6
11:11:00.970 7,7,15,11,-3,26,10,31,23,11,-14,10,-46,-22,-22,-54,-17,-33,6,-14
11:11:01.116 23,25,21,7,-16,9,15,10,-14,-20,2,-32,-32,-34,-21,-21,-1,-2,-21,-13
11:11:01.212 11,-1,0,0,-16,-2,11,12,37,30,23,10,-1,-13,10,22,16,-12,6,30
11:11:01.310 -20,-34,-22,-59,-32,-32,13,-22,32,27,27,44,42,42,31,31,18,10,-1,-12
11:11:01.407 -2,-6,-29,-25,-14,-9,-26,-23,10,44,10,10,31,23,31,31,31,9,-15,25
11:11:01.505 14,20,10,-10,30,-2,-7,-2,-22,9,29,31,43,30,24,29,10,28,-8,29
11:11:01.603 -5,-19,3,-24,-48,-2,-31,-34,-21,-39,-36,-31,-31,11,-29,61,30,29,17,34
11:11:01.701 18,33,33,8,4,4,-5,7,22,19,48,29,34,46,46,28,26,-15,-52,-49
11:11:01.846 -22,-31,-35,-22,-18,-11,-3,29,29,31,32,41,32,41,60,66,70,37,4,3
11:11:01.894 -28,-26,-20,-36,-52,-23,-5,-1,-5,4,6,-20,6,28,23,26,39,28,21,11
11:11:01.993 10,-18,-21,-28,-49,-24,-26,-25,-25,-25,-55,-42,-34,-35,-2,33,21,30,10,29
11:11:02.090 12,6,-4,-33,-57,-19,-24,-51,-55,-54,-27,-1,24,29,24,33,46,59,42,23
11:11:02.188 39,40,4,2,-4,6,2,-4,-36,-49,-5,-3,-15,29,23,16,-19,7,-12,-4
11:11:02.285 -32,-47,-19,-31,-35,-35,-26,-28,-50,-34,-22,-34,-34,4,10,30,30,8,20,30
11:11:02.382 8,23,-22,-4,-14,-35,-55,-42,-35,-36,-23,-21,-23,5,34,10,30,34,-23,9
11:11:02.480 -7,-24,-4,8,-2,-23,-2,25,-31,-21,-22,-22,-14,-22,10,9,25,19,30,14
11:11:02.577 45,31,33,42,35,42,19,8,-18,-32,19,-3,-19,-5,-15,-13,6,6,30,10
11:11:02.675 29,29,7,19,5,-24,8,-36,-14,-8,21,8,21,30,30,6,-15,-3,-15,-30
11:11:02.772 -41,-47,-50,9,-34,-23,-34,-18,-2,-18,11,33,20,24,28,29,29,29,8,8
11:11:02.870 -32,-3,-14,-19,6,-19,-18,6,-15,9,31,37,19,-2,-2,27,-8,-3,-23,-24
11:11:02.968 -3,-18,-19,-35,-55,-56,-56,-33,-55,-30,-3,11,31,31,56,24,26,25,9,-2
11:11:03.065 9,-33,-17,-34,-23,-7,-29,-49,-29,-9,-7,7,25,42,44,25,46,7,-2,-34
11:11:03.163 -18,-31,-21,-2,-26,-13,-44,-34,-53,-54,-49,5,-12,-37,-51,-22,-32,-18,-45,-21
11:11:03.261 -52,-14,-15,32,24,16,28,27,17,-5,-5,-29,-29,-37,-45,-36,-33,-18,0,9
11:11:03.407 -4,27,27,33,73,33,47,47,11,27,22,13,-1,32,-28,32,11,6,31,29
11:11:03.504 66,44,69,29,42,72,72,93,82,104,124,81,66,102,72,43,58,37,5,9
